FIT Profiler Report
Profile stats for: [LightningModule]LitUnrolled.configure_callbacks
         418 function calls (403 primitive calls) in 0.000 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       25    0.000    0.000    0.000    0.000 threading.py:258(_acquire_restore)
       68    0.000    0.000    0.000    0.000 _pytree.py:423(_dict_flatten)
       92    0.000    0.000    0.000    0.000 threading.py:249(__exit__)
      870    0.000    0.000    0.000    0.000 {built-in method builtins.len}
       69    0.000    0.000    0.000    0.000 typing.py:329(__hash__)
       68    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        1    0.000    0.000    0.000    0.000 _ops.py:952(_has_script_object_arg)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:2976(_is_unpacked_typevartuple)
        1    0.000    0.000    0.000    0.000 typing_extensions.py:2954(_has_generic_or_protocol_as_origin)
      231    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
        8    0.000    0.000    0.000    0.000 typing.py:762(__setattr__)
       45    0.000    0.000    0.000    0.000 {method 'release' of '_thread.lock' objects}
        3    0.000    0.000    0.000    0.000 typing.py:358(<genexpr>)
       22    0.000    0.000    0.000    0.000 sampler.py:275(__iter__)
       25    0.000    0.000    0.000    0.000 threading.py:255(_release_save)
       92    0.000    0.000    0.000    0.000 {method '__enter__' of '_thread.lock' objects}
        1    0.000    0.000    0.000    0.000 {built-in method torch._C._get_schema}
      136    0.000    0.000    0.000    0.000 _pytree.py:395(_tuple_flatten)
        8    0.000    0.000    0.000    0.000 typing.py:646(_is_dunder)
       97    0.000    0.000    0.000    0.000 {built-in method time.monotonic}
       25    0.000    0.000    0.000    0.000 {built-in method _thread.allocate_lock}
       68    0.000    0.000    0.000    0.000 states.py:67(dataloader_prefix)
       72    0.000    0.000    0.000    0.000 threading.py:513(is_set)
        2    0.000    0.000    0.000    0.000 typing_extensions.py:1364(get_origin)
        2    0.000    0.000    0.000    0.000 _ops.py:953(<genexpr>)
       70    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 typing.py:219(_remove_dups_flatten)
       92    0.000    0.000    0.000    0.000 {method '__exit__' of '_thread.lock' objects}
       72    0.000    0.000    0.000    0.000 {method 'popleft' of 'collections.deque' objects}
       68    0.000    0.000    0.000    0.000 __init__.py:129(annotate)
       71    0.000    0.000    0.000    0.000 {built-in method builtins.hash}
       68    0.000    0.000    0.000    0.000 {method 'keys' of 'dict' objects}
       45    0.000    0.000    0.000    0.000 {method 'append' of 'collections.deque' objects}
       20    0.000    0.000    0.000    0.000 {method 'acquire' of '_multiprocessing.SemLock' objects}
        9    0.000    0.000    0.000    0.000 {method 'startswith' of 'str' objects}
       41    0.000    0.000    0.000    0.000 {method 'pop' of 'dict' objects}
        1    0.000    0.000    0.000    0.000 _ops.py:44(__init__)
       68    0.000    0.000    0.000    0.000 {method 'values' of 'dict' objects}
       68    0.000    0.000    0.000    0.000 _jit_internal.py:1130(is_scripting)
       68    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        2    0.000    0.000    0.000    0.000 typing_extensions.py:162(_should_collect_from_parameters)
        1    0.000    0.000    0.000    0.000 {built-in method builtins.setattr}
        2    0.000    0.000    0.000    0.000 typing.py:532(__hash__)
        5    0.000    0.000    0.000    0.000 {method 'endswith' of 'str' objects}
        3    0.000    0.000    0.000    0.000 typing.py:669(<genexpr>)
       20    0.000    0.000    0.000    0.000 {method 'remove' of 'collections.deque' objects}
        1    0.000    0.000    0.000    0.000 {method 'split' of 'str' objects}
        2    0.000    0.000    0.000    0.000 typing.py:524(__eq__)
        1    0.000    0.000    0.000    0.000 {built-in method sys._getframe}
        3    0.000    0.000    0.000    0.000 {method 'append' of 'list' objects}



Profile stats for: [LightningModule]LitUnrolled.on_before_batch_transfer
         560 function calls in 0.002 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       70    0.000    0.000    0.002    0.000 train_DiT.py:270(on_before_batch_transfer)
       70    0.002    0.000    0.002    0.000 {built-in method builtins.print}
       70    0.000    0.000    0.000    0.000 contextlib.py:117(__exit__)
       70    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       70    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       70    0.000    0.000    0.000    0.000 advanced.py:79(stop)
       70    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       70    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Strategy]DeepSpeedStrategy.batch_to_device
         3010 function calls (2940 primitive calls) in 0.037 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       70    0.000    0.000    0.037    0.001 strategy.py:262(batch_to_device)
       70    0.000    0.000    0.030    0.000 module.py:352(_apply_batch_transfer_handler)
       70    0.000    0.000    0.030    0.000 module.py:334(_call_batch_hook)
       70    0.000    0.000    0.030    0.000 call.py:145(_call_lightning_module_hook)
       70    0.000    0.000    0.028    0.000 contextlib.py:108(__enter__)
       70    0.000    0.000    0.028    0.000 {built-in method builtins.next}
       70    0.000    0.000    0.028    0.000 profiler.py:55(profile)
       70    0.000    0.000    0.028    0.000 advanced.py:73(start)
       70    0.028    0.000    0.028    0.000 {method 'enable' of '_lsprof.Profiler' objects}
       70    0.001    0.000    0.007    0.000 ddp.py:115(root_device)
       70    0.001    0.000    0.006    0.000 parallel.py:56(local_rank)
       70    0.005    0.000    0.006    0.000 lightning.py:93(local_rank)
       70    0.000    0.000    0.001    0.000 _collections_abc.py:657(get)
       70    0.000    0.000    0.001    0.000 os.py:670(__getitem__)
       70    0.000    0.000    0.000    0.000 module.py:1731(__setattr__)
       70    0.000    0.000    0.000    0.000 os.py:748(encode)
  350/280    0.000    0.000    0.000    0.000 {built-in method builtins.isinstance}
       70    0.000    0.000    0.000    0.000 contextlib.py:238(helper)
      140    0.000    0.000    0.000    0.000 parallel.py:73(parallel_devices)
      140    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
       70    0.000    0.000    0.000    0.000 parameter.py:8(__instancecheck__)
       70    0.000    0.000    0.000    0.000 contextlib.py:82(__init__)
       70    0.000    0.000    0.000    0.000 trainer.py:1173(lightning_module)
       70    0.000    0.000    0.000    0.000 os.py:752(decode)
       70    0.000    0.000    0.000    0.000 __init__.py:1424(debug)
       70    0.000    0.000    0.000    0.000 {method 'encode' of 'str' objects}
       70    0.000    0.000    0.000    0.000 data_connector.py:349(get_instance)
       70    0.000    0.000    0.000    0.000 {method 'decode' of 'bytes' objects}
       70    0.000    0.000    0.000    0.000 __init__.py:1689(isEnabledFor)
      140    0.000    0.000    0.000    0.000 strategy.py:360(lightning_module)
      210    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       70    0.000    0.000    0.000    0.000 trainer.py:1120(strategy)
       70    0.000    0.000    0.000    0.000 {function _ParameterMeta.__instancecheck__ at 0x72c1268ab550}
       70    0.000    0.000    0.000    0.000 {built-in method builtins.callable}



Profile stats for: [LightningModule]LitUnrolled.transfer_batch_to_device
         4490 function calls in 0.024 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       70    0.000    0.000    0.023    0.000 hooks.py:564(transfer_batch_to_device)
       70    0.000    0.000    0.023    0.000 apply_func.py:78(move_data_to_device)
       70    0.000    0.000    0.023    0.000 apply_func.py:23(apply_to_collection)
       70    0.000    0.000    0.022    0.000 apply_func.py:66(<listcomp>)
      420    0.002    0.000    0.021    0.000 apply_func.py:98(batch_to)
      420    0.020    0.000    0.020    0.000 {method 'to' of 'torch._C.TensorBase' objects}
     1400    0.000    0.000    0.001    0.000 {built-in method builtins.isinstance}
       70    0.000    0.000    0.001    0.000 {built-in method builtins.all}
      490    0.000    0.000    0.000    0.000 apply_func.py:65(<genexpr>)
      490    0.000    0.000    0.000    0.000 abc.py:96(__instancecheck__)
       70    0.000    0.000    0.000    0.000 contextlib.py:117(__exit__)
      490    0.000    0.000    0.000    0.000 {built-in method _abc._abc_instancecheck}
       70    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       70    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       70    0.000    0.000    0.000    0.000 advanced.py:79(stop)
       70    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
        2    0.000    0.000    0.000    0.000 abc.py:100(__subclasscheck__)
       70    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}
        2    0.000    0.000    0.000    0.000 {built-in method _abc._abc_subclasscheck}
        2    0.000    0.000    0.000    0.000 apply_func.py:70(__subclasshook__)
        2    0.000    0.000    0.000    0.000 {built-in method builtins.getattr}
        2    0.000    0.000    0.000    0.000 {built-in method builtins.callable}



Profile stats for: [LightningModule]LitUnrolled.on_after_batch_transfer
         560 function calls in 0.002 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       70    0.000    0.000    0.002    0.000 train_DiT.py:274(on_after_batch_transfer)
       70    0.002    0.000    0.002    0.000 {built-in method builtins.print}
       70    0.000    0.000    0.000    0.000 contextlib.py:117(__exit__)
       70    0.000    0.000    0.000    0.000 {built-in method builtins.next}
       70    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       70    0.000    0.000    0.000    0.000 advanced.py:79(stop)
       70    0.000    0.000    0.000    0.000 {method 'get' of 'dict' objects}
       70    0.000    0.000    0.000    0.000 {method 'disable' of '_lsprof.Profiler' objects}



Profile stats for: [Callback]TQDMProgressBar.on_validation_batch_start
         6862 function calls in 0.018 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
       68    0.001    0.000    0.017    0.000 tqdm_progress.py:297(on_validation_batch_start)
        6    0.000    0.000    0.016    0.003 std.py:1325(refresh)
        6    0.000    0.000    0.015    0.003 std.py:1464(display)
        3    0.000    0.000    0.009    0.003 std.py:1360(reset)
        6    0.000    0.000    0.008    0.001 std.py:457(print_status)
       28    0.000    0.000    0.008    0.000 utils.py:194(inner)
       14    0.008    0.001    0.008    0.001 {method 'write' of '_io.TextIOWrapper' objects}
        6    0.000    0.000    0.007    0.001 std.py:451(fp_write)
        3    0.000    0.000    0.007    0.002 std.py:1382(set_description)
        6    0.000    0.000    0.006    0.001 std.py:1150(__str__)
        6    0.004    0.001    0.006    0.001 std.py:464(format_meter)
       18    0.000    0.000    0.002    0.000 utils.py:378(disp_len)
       18    0.000    0.000    0.002    0.000 utils.py:374(_text_width)
       18    0.000    0.000    0.002    0.000 {built-in method builtins.sum}
     2525    0.001    0.000    0.001    0.000 utils.py:375(<genexpr>)
        6    0.000    0.000    0.001    0.000 std.py:1446(format_dict)
        8    0.000    0.000    0.001    0.000 std.py:1441(moveto)
        6    0.000    0.000    0.001    0.000 utils.py:386(disp_trim)
        6    0.000    0.000    0.001    0.000 utils.py:333(_screen_shape_linux)
     2507    0.000    0.000    0.000    0.000 {built-in method unicodedata.east_asian_width}
        3    0.000    0.000    0.000    0.000 progress_bar.py:90(total_val_batches_current_dataloader)
       14    0.000    0.000    0.000    0.000 {method 'flush' of '_io.TextIOWrapper' objects}
       68    0.000    0.000    0.000    0.000 contextlib.py:117(__exit__)
        6    0.000    0.000    0.000    0.000 {built-in method fcntl.ioctl}
       68    0.000    0.000    0.000    0.000 {built-in method builtins.next}
        9    0.000    0.000    0.000    0.000 enums.py:81(__eq__)
       12    0.000    0.000    0.000    0.000 utils.py:273(_is_ascii)
       12    0.000    0.000    0.000    0.000 {method 'format' of 'str' objects}
        7    0.000    0.000    0.000    0.000 trainer.py:1424(sanity_checking)
       68    0.000    0.000    0.000    0.000 profiler.py:55(profile)
       68    0.000    0.000    0.000    0.000 progress_bar.py:145(has_dataloader_changed)
        2    0.000    0.000    0.000    0.000 trainer.py:1530(num_val_batches)
       68    0.000    0.000    0.000    0.000 advanced.py:79(stop)
        6    0.000    0.000    0.000    0.000 {built-in method fromtimestamp}
        6    0.000    0.000    0.000    0.000 std.py:102(acquire)
        6    0.000    0.000    0.000    0.000 std.py:400(format_interval)
        3    0.000    0.000    0.000    0.000 tqdm_progress.py:445(convert_inf)
        6    0.000    0.000    0.000    0.000 std.py:106(release)
